8.582989999999999498e+01,1.723051999999999850e+01,1.671768000000000143e+01,1.910334999999999894e+01,3.277537999999999840e+01,3.413156000000000034e+01,2.571332999999999913e+01,1.863230000000000075e+01,2.368476000000000425e+01
2.745700000000000074e+01,1.615168999999999855e+01,1.658096000000000103e+01,3.487239999999999895e+01,3.040495999999999910e+01,4.752255000000000251e+01,2.683025000000000304e+01,1.945289000000000001e+01,1.731790999999999769e+01
6.461718000000000472e+01,1.451439000000000057e+01,1.612134000000000000e+01,6.459466000000000463e+01,2.694425999999999988e+01,2.203995000000000104e+01,3.589437000000000211e+01,1.727616000000000085e+01,1.867029000000000138e+01
4.956240000000000379e+01,1.920974999999999966e+01,1.478792999999999935e+01,7.410701999999999146e+01,4.170284999999999798e+01,2.361649999999999849e+01,3.182958999999999961e+01,2.101422999999999774e+01,2.135987000000000080e+01
8.519168000000000518e+01,1.415349000000000146e+01,1.963907000000000025e+01,2.987699999999999889e+01,7.164923000000000286e+01,2.489670999999999879e+01,2.980861000000000161e+01,2.404950999999999794e+01,3.613356999999999886e+01
1.993149000000000015e+01,1.593895000000000017e+01,1.661898000000000053e+01,6.196593000000000018e+01,5.448978999999999928e+01,2.792059000000000069e+01,2.840304000000000073e+01,2.956544000000000239e+01,2.154982000000000042e+01
1.925529999999999831e+01,1.827902999999999878e+01,1.690389000000000053e+01,1.871218000000000004e+01,5.921934000000000253e+01,7.021702000000000510e+01,2.154229999999999734e+01,2.861193000000000097e+01,3.068603000000000236e+01
1.489803000000000033e+01,2.115856000000000137e+01,1.649361999999999995e+01,1.927056999999999931e+01,5.537481999999999971e+01,5.006403999999999854e+01,7.301286000000000342e+01,2.354807000000000272e+01,5.390075000000000216e+01
1.537288000000000032e+01,1.419907999999999859e+01,1.528554000000000102e+01,2.063811000000000107e+01,1.881466999999999956e+01,4.233328000000000202e+01,6.520610000000000639e+01,4.425171000000000276e+01,3.408220000000000027e+01
