3.185483000000000064e+00,2.862608999999999959e+00,2.851214000000000137e+00,2.573919000000000068e+00,2.577719000000000094e+00
2.874000999999999806e+00,2.930984999999999729e+00,2.858814000000000188e+00,3.120908000000000015e+00,2.836019999999999985e+00
2.965169000000000388e+00,3.006957000000000324e+00,3.569134999999999724e+00,3.208282000000000078e+00,2.410584000000000060e+00
3.041140000000000398e+00,2.775247999999999937e+00,2.942380000000000440e+00,3.242462000000000177e+00,2.870201999999999920e+00
1.799020999999999981e+00,2.779043999999999848e+00,2.904395000000000060e+00,3.010750999999999511e+00,2.915787999999999602e+00
