8.003757000000000232e+00,7.631452000000000346e+00,7.734034000000000297e+00,7.555480000000000196e+00,7.935383000000000742e+00,8.243100999999999345e+00,8.064552000000000831e+00
7.711232999999999116e+00,7.855637999999999899e+00,7.745470000000000077e+00,8.167163999999999646e+00,7.760671000000000319e+00,8.148173999999999140e+00,7.783425000000000260e+00
7.920176000000000549e+00,8.231740000000000279e+00,8.326748999999999512e+00,8.319155999999999551e+00,8.341953999999999425e+00,8.558464999999999989e+00,8.588820000000000121e+00
7.760609999999999786e+00,8.273530000000000939e+00,7.870868000000000642e+00,4.748080999999999996e+00,8.224185000000000301e+00,8.098791999999999547e+00,7.764435999999999893e+00
7.574455000000000382e+00,6.628549000000000468e+00,8.117802000000001073e+00,8.307767000000000124e+00,8.577503000000000100e+00,8.170975000000000321e+00,7.699856000000000478e+00
7.863184999999999647e+00,7.791047999999999973e+00,8.174787000000000248e+00,8.140594999999999359e+00,7.684705999999999371e+00,7.878451999999999344e+00,8.026571999999999818e+00
7.559258999999999951e+00,8.231730999999999909e+00,8.839574999999999960e+00,8.151944000000000301e+00,7.635278999999999705e+00,7.927802999999999933e+00,7.639078000000000479e+00
