4.950332999999999828e+01,2.139680999999999855e+01,1.925434999999999874e+01,2.639210000000000278e+01,8.480455000000000609e+01,1.178992000000000040e+01,7.334049000000000262e+00
3.075677999999999912e+01,3.605217999999999989e+01,2.043956000000000017e+01,3.247762000000000171e+01,1.112511999999999972e+02,1.430846000000000018e+01,7.710118999999999723e+00
3.520504999999999995e+01,4.765716999999999359e+01,2.150320999999999927e+01,3.011105999999999838e+01,1.875404000000000053e+02,6.588335999999999615e+01,7.128919999999999924e+00
4.185654999999999859e+01,3.925827999999999918e+01,1.887829999999999941e+01,2.794200000000000017e+01,2.019603000000000179e+02,5.001240999999999559e+01,8.188757999999999981e+00
3.585461000000000098e+01,3.967234999999999445e+01,2.007867999999999853e+01,2.752413999999999916e+01,1.200490000000000066e+02,1.942911000000000143e+01,1.511378000000000021e+01
3.887837999999999994e+01,2.427244000000000312e+01,1.917839999999999989e+01,2.615660000000000096e+01,1.466625999999999976e+02,1.859720000000000084e+01,7.467007999999998979e+00
4.647196000000000282e+01,3.093913000000000224e+01,1.911759999999999948e+01,2.614896999999999849e+01,7.934586000000000183e+01,1.455536999999999992e+01,7.641746000000000372e+00
